Lead_Source,Occupation,Study_Purpose,Course_Interested,Last_Engagement_Status,Call_Attempt_Count,Days_Since_Created,Converted,_bin
google_ads,student_y3_y4,career_advancement,frontend,busy_call_back,1,1.0,0,1
google_ads,student_y3_y4,pass_exam,toeic,rejected,5,5.0,0,4-5
google_ads,student_y1_y2,study_abroad,ielts,not_answering,4,38.0,0,4-5
referral,unemployed,study_abroad,frontend,positive_interaction,1,11.0,0,1
referral,working_professional,company_training,ielts,not_answering,1,24.0,0,1
facebook,student_y3_y4,study_abroad,ielts,positive_interaction,3,4.0,0,2-3
facebook,parent_enrolling,study_abroad,kids_english,interested_need_time,2,30.0,1,2-3
google_ads,student_y3_y4,study_abroad,toeic,not_answering,5,,0,4-5
google_ads,unemployed,career_advancement,frontend,interested_need_time,1,24.0,0,1
google_ads,working_professional,career_advancement,communication_english,wrong_number,2,64.0,0,2-3
tiktok,parent_enrolling,study_abroad,kids_english,busy_call_back,2,12.0,0,2-3
google_ads,parent_enrolling,study_abroad,kids_english,not_answering,1,4.0,1,1
facebook,parent_enrolling,pass_exam,kids_english,not_answering,2,19.0,0,2-3
facebook,student_y1_y2,study_abroad,communication_english,interested_need_time,5,14.0,1,4-5
facebook,working_professional,company_training,frontend,positive_interaction,4,51.0,0,4-5
facebook,unemployed,hobby,communication_english,busy_call_back,6,8.0,0,6+
facebook,working_professional,company_training,data_analysis,not_answering,2,6.0,1,2-3
tiktok,student_y3_y4,hobby,toeic,positive_interaction,2,11.0,0,2-3
facebook,parent_enrolling,study_abroad,kids_english,busy_call_back,1,0.0,1,1
facebook,student_y1_y2,career_advancement,frontend,not_answering,3,3.0,0,2-3
google_ads,student_y3_y4,hobby,toeic,busy_call_back,1,6.0,0,1
tiktok,student_y3_y4,pass_exam,communication_english,interested_need_time,1,16.0,0,1
facebook,student_y1_y2,study_abroad,toeic,rejected,3,,0,2-3
website_organic,working_professional,career_advancement,frontend,interested_need_time,1,5.0,1,1
referral,student_y1_y2,study_abroad,ielts,not_answering,3,2.0,1,2-3
google_ads,working_professional,career_advancement,data_analysis,positive_interaction,3,2.0,1,2-3
tiktok,unemployed,career_advancement,backend_nodejs,not_answering,4,2.0,0,4-5
facebook,student_y3_y4,study_abroad,ielts,rejected,2,4.0,0,2-3
referral,working_professional,career_advancement,ielts,busy_call_back,4,,0,4-5
facebook,student_y1_y2,career_advancement,communication_english,rejected,2,,0,2-3
referral,unemployed,hobby,frontend,wrong_number,1,,0,1
google_ads,parent_enrolling,hobby,kids_english,wrong_number,2,26.0,1,2-3
facebook,student_y1_y2,study_abroad,ielts,not_answering,1,5.0,0,1
facebook,working_professional,career_advancement,data_analysis,positive_interaction,3,30.0,0,2-3
tiktok,student_y3_y4,pass_exam,communication_english,positive_interaction,4,42.0,0,4-5
google_ads,student_y3_y4,hobby,toeic,busy_call_back,4,5.0,0,4-5
facebook,,career_advancement,data_analysis,busy_call_back,2,7.0,1,2-3
tiktok,student_y3_y4,pass_exam,communication_english,interested_need_time,1,2.0,1,1
website_organic,working_professional,career_advancement,toeic,rejected,1,2.0,1,1
google_ads,student_y1_y2,study_abroad,ielts,positive_interaction,8,0.0,1,6+
google_ads,student_y3_y4,pass_exam,toeic,busy_call_back,2,7.0,1,2-3
facebook,unemployed,career_advancement,data_analysis,interested_need_time,2,1.0,1,2-3
tiktok,student_y1_y2,pass_exam,toeic,not_answering,1,5.0,0,1
facebook,working_professional,career_advancement,toeic,busy_call_back,4,6.0,1,4-5
website_organic,student_y1_y2,pass_exam,communication_english,positive_interaction,2,21.0,1,2-3
facebook,unemployed,career_advancement,backend_nodejs,interested_need_time,1,0.0,0,1
google_ads,working_professional,career_advancement,toeic,positive_interaction,3,2.0,1,2-3
facebook,student_y3_y4,pass_exam,communication_english,interested_need_time,4,1.0,0,4-5
facebook,student_y1_y2,hobby,toeic,busy_call_back,3,0.0,0,2-3
tiktok,student_y3_y4,hobby,toeic,positive_interaction,7,14.0,0,6+
google_ads,parent_enrolling,study_abroad,kids_english,not_answering,5,9.0,0,4-5
google_ads,student_y3_y4,pass_exam,toeic,rejected,3,14.0,0,2-3
referral,student_y3_y4,pass_exam,communication_english,rejected,6,2.0,1,6+
referral,working_professional,career_advancement,frontend,wrong_number,5,6.0,0,4-5
website_organic,student_y3_y4,pass_exam,frontend,wrong_number,2,14.0,0,2-3
facebook,student_y3_y4,pass_exam,communication_english,interested_need_time,4,4.0,1,4-5
google_ads,student_y3_y4,pass_exam,toeic,busy_call_back,3,2.0,0,2-3
website_organic,student_y1_y2,pass_exam,communication_english,positive_interaction,3,12.0,1,2-3
facebook,working_professional,career_advancement,data_analysis,not_answering,3,5.0,0,2-3
facebook,unemployed,study_abroad,communication_english,positive_interaction,5,0.0,1,4-5
website_organic,parent_enrolling,pass_exam,kids_english,not_answering,6,62.0,0,6+
google_ads,unemployed,career_advancement,frontend,wrong_number,2,8.0,0,2-3
google_ads,student_y3_y4,career_advancement,toeic,interested_need_time,3,10.0,1,2-3
other,student_y3_y4,pass_exam,communication_english,positive_interaction,3,5.0,1,2-3
google_ads,working_professional,career_advancement,data_analysis,busy_call_back,5,14.0,1,4-5
google_ads,parent_enrolling,hobby,kids_english,interested_need_time,2,25.0,0,2-3
facebook,working_professional,career_advancement,frontend,rejected,1,9.0,0,1
google_ads,student_y3_y4,study_abroad,communication_english,busy_call_back,2,11.0,1,2-3
facebook,working_professional,company_training,data_analysis,not_answering,1,5.0,0,1
tiktok,working_professional,career_advancement,data_analysis,not_answering,1,25.0,0,1
website_organic,parent_enrolling,study_abroad,kids_english,interested_need_time,2,15.0,1,2-3
facebook,working_professional,career_advancement,frontend,interested_need_time,1,16.0,1,1
facebook,student_y3_y4,pass_exam,toeic,interested_need_time,5,5.0,1,4-5
website_organic,student_y3_y4,pass_exam,toeic,not_answering,2,5.0,1,2-3
facebook,student_y3_y4,study_abroad,ielts,not_answering,2,2.0,1,2-3
google_ads,student_y3_y4,study_abroad,ielts,wrong_number,4,7.0,0,4-5
google_ads,parent_enrolling,pass_exam,kids_english,positive_interaction,2,1.0,1,2-3
tiktok,student_y3_y4,study_abroad,communication_english,not_answering,4,5.0,0,4-5
facebook,student_y3_y4,pass_exam,toeic,not_answering,5,2.0,0,4-5
tiktok,student_y3_y4,pass_exam,toeic,not_answering,2,1.0,1,2-3
facebook,working_professional,career_advancement,ielts,positive_interaction,3,10.0,1,2-3
google_ads,student_y3_y4,pass_exam,toeic,positive_interaction,2,0.0,1,2-3
facebook,student_y1_y2,hobby,communication_english,interested_need_time,2,22.0,0,2-3
google_ads,unemployed,career_advancement,backend_nodejs,interested_need_time,3,3.0,0,2-3
google_ads,student_y3_y4,hobby,toeic,wrong_number,2,15.0,0,2-3
facebook,student_y3_y4,pass_exam,ielts,busy_call_back,3,2.0,1,2-3
facebook,student_y1_y2,career_advancement,backend_nodejs,busy_call_back,3,26.0,0,2-3
facebook,working_professional,career_advancement,ielts,busy_call_back,1,5.0,1,1
facebook,working_professional,career_advancement,data_analysis,rejected,1,5.0,1,1
facebook,unemployed,study_abroad,communication_english,interested_need_time,3,5.0,0,2-3
referral,student_y1_y2,pass_exam,communication_english,interested_need_time,1,1.0,1,1
google_ads,parent_enrolling,hobby,kids_english,positive_interaction,4,4.0,0,4-5
website_organic,working_professional,hobby,toeic,not_answering,6,13.0,0,6+
referral,student_y3_y4,study_abroad,ielts,busy_call_back,4,0.0,1,4-5
facebook,student_y1_y2,hobby,toeic,interested_need_time,2,17.0,0,2-3
tiktok,student_y3_y4,study_abroad,ielts,rejected,2,25.0,0,2-3
website_organic,unemployed,study_abroad,backend_nodejs,not_answering,4,2.0,1,4-5
google_ads,student_y3_y4,pass_exam,toeic,busy_call_back,4,7.0,0,4-5
google_ads,student_y3_y4,pass_exam,toeic,rejected,7,15.0,0,6+
google_ads,working_professional,hobby,data_analysis,positive_interaction,3,23.0,1,2-3
facebook,unemployed,career_advancement,backend_nodejs,interested_need_time,2,5.0,0,2-3
google_ads,working_professional,career_advancement,communication_english,not_answering,2,,0,2-3
other,working_professional,career_advancement,toeic,not_answering,6,9.0,0,6+
referral,student_y1_y2,study_abroad,ielts,busy_call_back,3,8.0,0,2-3
facebook,unemployed,hobby,communication_english,not_answering,5,2.0,0,4-5
tiktok,student_y3_y4,study_abroad,ielts,positive_interaction,4,3.0,1,4-5
facebook,student_y1_y2,study_abroad,ielts,positive_interaction,7,6.0,1,6+
referral,parent_enrolling,pass_exam,kids_english,positive_interaction,3,9.0,1,2-3
facebook,student_y1_y2,study_abroad,communication_english,not_answering,6,10.0,0,6+
referral,student_y1_y2,pass_exam,communication_english,busy_call_back,5,23.0,0,4-5
website_organic,working_professional,career_advancement,data_analysis,positive_interaction,5,,1,4-5
facebook,student_y3_y4,study_abroad,ielts,not_answering,6,3.0,0,6+
facebook,student_y1_y2,career_advancement,communication_english,not_answering,3,12.0,1,2-3
website_organic,working_professional,company_training,communication_english,busy_call_back,4,4.0,1,4-5
facebook,working_professional,company_training,communication_english,not_answering,3,7.0,1,2-3
google_ads,working_professional,career_advancement,communication_english,not_answering,4,32.0,0,4-5
referral,student_y1_y2,pass_exam,communication_english,busy_call_back,4,11.0,0,4-5
google_ads,working_professional,hobby,communication_english,wrong_number,4,2.0,0,4-5
facebook,unemployed,hobby,backend_nodejs,not_answering,2,11.0,0,2-3
google_ads,student_y1_y2,hobby,communication_english,interested_need_time,4,0.0,0,4-5
facebook,student_y1_y2,pass_exam,toeic,interested_need_time,5,6.0,0,4-5
referral,student_y1_y2,study_abroad,ielts,interested_need_time,3,0.0,1,2-3
facebook,student_y3_y4,hobby,frontend,interested_need_time,3,7.0,1,2-3
facebook,student_y1_y2,hobby,toeic,not_answering,5,5.0,0,4-5
facebook,working_professional,company_training,data_analysis,not_answering,4,2.0,0,4-5
referral,parent_enrolling,pass_exam,kids_english,interested_need_time,3,12.0,0,2-3
facebook,student_y1_y2,pass_exam,toeic,rejected,3,9.0,0,2-3
website_organic,working_professional,pass_exam,frontend,busy_call_back,4,11.0,0,4-5
tiktok,student_y1_y2,pass_exam,communication_english,busy_call_back,4,5.0,1,4-5
website_organic,student_y1_y2,pass_exam,toeic,rejected,2,13.0,0,2-3
referral,working_professional,career_advancement,data_analysis,positive_interaction,2,11.0,1,2-3
website_organic,student_y3_y4,study_abroad,communication_english,positive_interaction,5,1.0,0,4-5
referral,parent_enrolling,hobby,kids_english,interested_need_time,6,7.0,0,6+
facebook,student_y3_y4,career_advancement,toeic,wrong_number,2,17.0,0,2-3
tiktok,student_y1_y2,pass_exam,communication_english,interested_need_time,6,0.0,0,6+
google_ads,student_y3_y4,pass_exam,toeic,positive_interaction,3,10.0,1,2-3
google_ads,student_y1_y2,pass_exam,toeic,positive_interaction,1,0.0,0,1
website_organic,unemployed,study_abroad,communication_english,busy_call_back,4,6.0,0,4-5
referral,working_professional,career_advancement,ielts,rejected,1,14.0,0,1
tiktok,student_y3_y4,study_abroad,ielts,rejected,1,13.0,0,1
google_ads,student_y3_y4,hobby,toeic,interested_need_time,6,14.0,0,6+
google_ads,working_professional,career_advancement,data_analysis,not_answering,3,9.0,1,2-3
facebook,working_professional,career_advancement,data_analysis,positive_interaction,2,18.0,1,2-3
facebook,student_y1_y2,pass_exam,communication_english,busy_call_back,3,0.0,1,2-3
facebook,student_y1_y2,career_advancement,backend_nodejs,interested_need_time,3,16.0,0,2-3
facebook,student_y1_y2,pass_exam,toeic,not_answering,3,0.0,1,2-3
facebook,student_y3_y4,hobby,communication_english,positive_interaction,2,,1,2-3
tiktok,student_y3_y4,pass_exam,toeic,rejected,2,9.0,0,2-3
google_ads,student_y1_y2,career_advancement,communication_english,not_answering,3,14.0,0,2-3
referral,student_y3_y4,study_abroad,communication_english,positive_interaction,3,32.0,1,2-3
google_ads,student_y3_y4,pass_exam,toeic,wrong_number,6,7.0,0,6+
facebook,student_y1_y2,study_abroad,communication_english,not_answering,2,14.0,1,2-3
facebook,parent_enrolling,pass_exam,kids_english,not_answering,5,1.0,0,4-5
facebook,working_professional,career_advancement,communication_english,busy_call_back,8,8.0,0,6+
referral,student_y3_y4,hobby,toeic,positive_interaction,2,10.0,1,2-3
facebook,student_y3_y4,pass_exam,communication_english,busy_call_back,1,4.0,0,1
google_ads,student_y3_y4,pass_exam,toeic,not_answering,3,18.0,0,2-3
referral,unemployed,hobby,communication_english,not_answering,6,11.0,1,6+
referral,working_professional,company_training,toeic,busy_call_back,1,7.0,0,1
facebook,student_y3_y4,pass_exam,communication_english,not_answering,1,28.0,0,1
facebook,parent_enrolling,pass_exam,ielts,interested_need_time,4,23.0,0,4-5
facebook,unemployed,study_abroad,data_analysis,not_answering,5,14.0,0,4-5
facebook,unemployed,career_advancement,communication_english,positive_interaction,1,18.0,0,1
facebook,student_y1_y2,hobby,toeic,positive_interaction,2,,0,2-3
google_ads,student_y1_y2,career_advancement,ielts,wrong_number,2,15.0,0,2-3
referral,working_professional,career_advancement,communication_english,not_answering,7,2.0,0,6+
google_ads,student_y3_y4,study_abroad,ielts,interested_need_time,4,2.0,1,4-5
google_ads,working_professional,career_advancement,data_analysis,positive_interaction,3,3.0,1,2-3
facebook,working_professional,company_training,toeic,interested_need_time,5,22.0,0,4-5
website_organic,student_y3_y4,pass_exam,communication_english,not_answering,3,,1,2-3
google_ads,student_y3_y4,career_advancement,backend_nodejs,not_answering,6,4.0,0,6+
website_organic,student_y3_y4,pass_exam,ielts,interested_need_time,2,3.0,1,2-3
referral,student_y3_y4,career_advancement,communication_english,busy_call_back,1,15.0,1,1
facebook,working_professional,career_advancement,communication_english,rejected,2,24.0,0,2-3
facebook,working_professional,career_advancement,communication_english,positive_interaction,2,38.0,0,2-3
facebook,student_y3_y4,pass_exam,frontend,positive_interaction,5,2.0,1,4-5
google_ads,working_professional,career_advancement,ielts,rejected,3,17.0,0,2-3
referral,student_y3_y4,study_abroad,communication_english,positive_interaction,2,,1,2-3
facebook,working_professional,career_advancement,data_analysis,not_answering,4,12.0,0,4-5
tiktok,student_y1_y2,study_abroad,toeic,not_answering,3,8.0,0,2-3
google_ads,working_professional,career_advancement,communication_english,positive_interaction,3,,1,2-3
facebook,working_professional,pass_exam,communication_english,busy_call_back,1,2.0,0,1
facebook,student_y3_y4,study_abroad,ielts,rejected,8,6.0,0,6+
tiktok,working_professional,career_advancement,data_analysis,not_answering,4,29.0,0,4-5
tiktok,unemployed,hobby,frontend,not_answering,5,2.0,0,4-5
google_ads,student_y1_y2,study_abroad,communication_english,positive_interaction,4,1.0,1,4-5
facebook,working_professional,pass_exam,communication_english,positive_interaction,3,7.0,1,2-3
tiktok,parent_enrolling,pass_exam,kids_english,wrong_number,1,6.0,0,1
facebook,unemployed,hobby,communication_english,not_answering,4,16.0,1,4-5
referral,student_y3_y4,study_abroad,ielts,busy_call_back,1,7.0,1,1
facebook,working_professional,company_training,frontend,interested_need_time,7,4.0,0,6+
facebook,parent_enrolling,study_abroad,kids_english,rejected,2,9.0,1,2-3
google_ads,working_professional,career_advancement,data_analysis,not_answering,2,5.0,0,2-3
google_ads,student_y1_y2,pass_exam,ielts,interested_need_time,3,17.0,1,2-3
google_ads,student_y1_y2,pass_exam,toeic,not_answering,3,4.0,0,2-3
google_ads,working_professional,career_advancement,data_analysis,positive_interaction,4,18.0,1,4-5
other,student_y3_y4,hobby,toeic,not_answering,4,13.0,1,4-5
google_ads,student_y1_y2,pass_exam,toeic,rejected,4,,0,4-5
google_ads,student_y3_y4,hobby,ielts,not_answering,6,10.0,1,6+
google_ads,working_professional,career_advancement,data_analysis,positive_interaction,3,3.0,1,2-3
facebook,student_y3_y4,career_advancement,communication_english,positive_interaction,3,33.0,1,2-3
google_ads,unemployed,career_advancement,backend_nodejs,not_answering,5,20.0,0,4-5
facebook,working_professional,career_advancement,communication_english,not_answering,2,2.0,0,2-3
google_ads,parent_enrolling,pass_exam,kids_english,interested_need_time,2,17.0,1,2-3
facebook,unemployed,career_advancement,communication_english,interested_need_time,1,15.0,0,1
other,student_y3_y4,career_advancement,ielts,positive_interaction,4,0.0,1,4-5
google_ads,working_professional,career_advancement,communication_english,interested_need_time,4,4.0,1,4-5
website_organic,student_y1_y2,study_abroad,ielts,not_answering,2,26.0,0,2-3
google_ads,parent_enrolling,pass_exam,ielts,rejected,1,1.0,0,1
facebook,student_y3_y4,pass_exam,toeic,not_answering,1,2.0,0,1
website_organic,working_professional,company_training,data_analysis,interested_need_time,3,2.0,1,2-3
google_ads,unemployed,career_advancement,backend_nodejs,rejected,1,4.0,0,1
tiktok,student_y1_y2,hobby,toeic,rejected,4,1.0,0,4-5
google_ads,unemployed,hobby,communication_english,not_answering,7,12.0,0,6+
google_ads,student_y1_y2,study_abroad,ielts,not_answering,4,22.0,0,4-5
website_organic,student_y3_y4,pass_exam,toeic,interested_need_time,5,0.0,0,4-5
